placeId,address,category,phone,latitude,longitude,status,type,googleUrl,storeName,ratingText,stars,numberOfReviews,tileNumber
JoSr5ITbJ5zsR9Jaw4nXFmds,"Shop 65, Savera CHS, opp. 151 Bldg, next to Bilali Masjid Road",Medical supply store, 070456 26433,19.0643082,72.8821581,Avaliable,Delivery,https://www.google.com/maps/place/LIFECARE+MEDICAL+%26+GENERAL+STORES/data=!4m7!3m6!1s0x3be7c93621f92aa1:0xdb99c575e2b096f4!8m2!3d19.0643082!4d72.8821581!16s%2Fg%2F11spx49j24!19sChIJoSr5ITbJ5zsR9Jaw4nXFmds?authuser=0&hl=en&rclk=1,LIFECARE MEDICAL & GENERAL STORES,NA,,,"z=16,x=46035,y=29231"
JdUO5ZcDJ5zsRpL8XGry-Gqs,Shop Number.1 D-Wing Nehru Nagar Opposite Prabhat Medical,Gift shop, 091670 23931,19.0624969,72.8833347,Avaliable,In-store shopping,https://www.google.com/maps/place/Uplload+link+into+future+-+Best+Gift+Store+in+kurla+East/data=!4m7!3m6!1s0x3be7c9c065b94375:0xab1abebc1a17bfa4!8m2!3d19.0624969!4d72.8833347!16s%2Fg%2F11f7b4w9nx!19sChIJdUO5ZcDJ5zsRpL8XGry-Gqs?authuser=0&hl=en&rclk=1,Uplload link into future - Best Gift Store in kurla East,4.8 stars 21 Reviews,4.8,21,"z=16,x=46036,y=29231"
JTR_s6r3I5zsRe9KpS2EfiLk,"Shop No. 7/8,Building No, 52, Ashirwad Soc",Grocery store, 022 2527 3316,19.0609082,72.8824174,Avaliable,In-store shopping,https://www.google.com/maps/place/Only+Fresh/data=!4m7!3m6!1s0x3be7c8bdeaec1f4d:0xb9881f614ba9d27b!8m2!3d19.0609082!4d72.8824174!16s%2Fg%2F1ptw8940x!19sChIJTR_s6r3I5zsRe9KpS2EfiLk?authuser=0&hl=en&rclk=1,Only Fresh,4.2 stars 124 Reviews,4.2,124,"z=16,x=46035,y=29232"
JK0mudJbI5zsRsYY-uNMCPRY,Kedarnath Mandir Marg,Spice store, 096641 21244,19.0639487,72.8813757,Avaliable,In-store shopping,https://www.google.com/maps/place/Maharashtra+Masala+Shop/data=!4m7!3m6!1s0x3be7c89674ae492b:0x163d02d3b83e86b1!8m2!3d19.0639487!4d72.8813757!16s%2Fg%2F1ptypmhnp!19sChIJK0mudJbI5zsRsYY-uNMCPRY?authuser=0&hl=en&rclk=1,Maharashtra Masala Shop,4.7 stars 7 Reviews,4.7,7,"z=16,x=46035,y=29231"
JPyc0dJbI5zsRLC49rI_BwSU,"3V7J+MG7, SG Barve Marg",Cell phone store, 096192 55816,19.0641536,72.8812931,Avaliable,In-store shopping,https://www.google.com/maps/place/Royal+Store/data=!4m7!3m6!1s0x3be7c8967434273f:0x25c1c18fac3d2e2c!8m2!3d19.0641536!4d72.8812931!16s%2Fg%2F11b630bq_w!19sChIJPyc0dJbI5zsRLC49rI_BwSU?authuser=0&hl=en&rclk=1,Royal Store,5.0 stars 3 Reviews,5,3,"z=16,x=46035,y=29231"
JEWRJXBTJ5zsR01k1ZdunoVA,Shop No.10,Fruit and vegetable store,098203 18843,19.0599549,72.8768919,Avaliable,NA,https://www.google.com/maps/place/Arif+Quadri+Shop/data=!4m7!3m6!1s0x3be7c9145c496411:0x50a1a7db653559d3!8m2!3d19.0599549!4d72.8768919!16s%2Fg%2F11vkclr_dl!19sChIJEWRJXBTJ5zsR01k1ZdunoVA?authuser=0&hl=en&rclk=1,Arif Quadri Shop,5.0 stars 1 Reviews,5,1,"z=16,x=46034,y=29232"
J6e0PKJbI5zsR_QASSWU5Vc4,"B Wing, Baba Vihar, Kurla W Sta Rd",Indian grocery store, 097572 87203,19.0628697,72.8830524,Avaliable,In-store shopping,https://www.google.com/maps/place/Ramdev+Grain+Stores/data=!4m7!3m6!1s0x3be7c896280fede9:0xce553965491200fd!8m2!3d19.0628697!4d72.8830524!16s%2Fg%2F1w_vlr7q!19sChIJ6e0PKJbI5zsR_QASSWU5Vc4?authuser=0&hl=en&rclk=1,Ramdev Grain Stores,4.5 stars 37 Reviews,4.5,37,"z=16,x=46035,y=29231"
Jk4PSXAfJ5zsRmDXEzf1EesI,"ST Bus Depot, near Kurla",Produce market,NA,19.0640631,72.8825787,Avaliable,NA,https://www.google.com/maps/place/Arfa+Store/data=!4m7!3m6!1s0x3be7c9075cd28393:0xc27a44fdcdc43598!8m2!3d19.0640631!4d72.8825787!16s%2Fg%2F11vds1d4y1!19sChIJk4PSXAfJ5zsRmDXEzf1EesI?authuser=0&hl=en&rclk=1,Arfa Store,NA,,,"z=16,x=46035,y=29231"
JWzfy8SzJ5zsRpaXoUYSo6_w,Buntara Bhavan,Craft store,073048 45400,19.0578709,72.8804011,Avaliable,NA,https://www.google.com/maps/place/Jalaluddin+Store/data=!4m7!3m6!1s0x3be7c92cf1f2375b:0xfceba88451e8a5a5!8m2!3d19.0578709!4d72.8804011!16s%2Fg%2F11kr9jwxb7!19sChIJWzfy8SzJ5zsRpaXoUYSo6_w?authuser=0&hl=en&rclk=1,Jalaluddin Store,5.0 stars 1 Reviews,5,1,"z=16,x=46035,y=29232"
JO11JBPjJ5zsRLOByoxfUYYw,"Shop no G/43, Besides Beauty Infotech, Old Bus Stop, near Nehru nagar, opposite Monginis cake shop",Book store, 088507 79542,19.0618775,72.8838034,Avaliable,In-store shopping,https://www.google.com/maps/place/Shree+Yashwant+The+Book+Shop/data=!4m7!3m6!1s0x3be7c9f804495d3b:0x8c61d417a372e02c!8m2!3d19.0618775!4d72.8838034!16s%2Fg%2F11txmfgr3t!19sChIJO11JBPjJ5zsRLOByoxfUYYw?authuser=0&hl=en&rclk=1,Shree Yashwant The Book Shop,3.0 stars 5 Reviews,3,5,"z=16,x=46036,y=29232"
JRepcg_XJ5zsR7CEFrEDcz58,"A' Shop, Baba Vihar, 6, SG Barve Marg",Sweet shop, 082914 04412,19.0632241,72.8825232,Avaliable,In-store shopping,https://www.google.com/maps/place/Ambika+sweets+and+farsan+mart/data=!4m7!3m6!1s0x3be7c9f5835cea45:0x9fcfdc40ac0521ec!8m2!3d19.0632241!4d72.8825232!16s%2Fg%2F11f7r0jcyh!19sChIJRepcg_XJ5zsR7CEFrEDcz58?authuser=0&hl=en&rclk=1,Ambika sweets and farsan mart,4.9 stars 16 Reviews,4.9,16,"z=16,x=46035,y=29231"
JPdCv7r3I5zsRS3YLHl6nZWY,"3V6J+HVR, Kranti Nagar Near Angad Sahib Gurudwara and Central Rly Colony, Kurla East",General store, 099874 42513,19.0614802,72.8821429,Avaliable,In-store shopping,https://www.google.com/maps/place/Vijay+Store/data=!4m7!3m6!1s0x3be7c8bdeeafd03d:0x6665a75e1e0b764b!8m2!3d19.0614802!4d72.8821429!16s%2Fg%2F11bwyxlbdt!19sChIJPdCv7r3I5zsRS3YLHl6nZWY?authuser=0&hl=en&rclk=1,Vijay Store,5.0 stars 2 Reviews,5,2,"z=16,x=46035,y=29232"
J8b--ZIfJ5zsRIHZUqiZvJf8,Shop No 03,General store,081678 58820,19.0623606,72.8788269,Avaliable,NA,https://www.google.com/maps/place/Saddik+Chicken+Shop/data=!4m7!3m6!1s0x3be7c98764bebff1:0xff256f26aa547620!8m2!3d19.0623606!4d72.8788269!16s%2Fg%2F11t62zfcwm!19sChIJ8b--ZIfJ5zsRIHZUqiZvJf8?authuser=0&hl=en&rclk=1,Saddik Chicken Shop,NA,,,"z=16,x=46035,y=29231"
J-bTbns3J5zsR3ea8TibxNUE,Shop No 07,Sports nutrition store, 091724 21292,19.0653023,72.8823228,Avaliable,In-store shopping,https://www.google.com/maps/place/ONE+SCOOP+NUTRITION/data=!4m7!3m6!1s0x3be7c9cd9edbb4f9:0x4135f1264ebce6dd!8m2!3d19.0653023!4d72.8823228!16s%2Fg%2F11rqj3s9lf!19sChIJ-bTbns3J5zsR3ea8TibxNUE?authuser=0&hl=en&rclk=1,ONE SCOOP NUTRITION,4.8 stars 11 Reviews,4.8,11,"z=16,x=46035,y=29231"
JpxKksJDI5zsRKcFfLyWFhHI,undefined,General store,NA,19.0693135,72.8859518,Avaliable,Delivery,https://www.google.com/maps/place/Kurla+Stores/data=!4m7!3m6!1s0x3be7c890b0a412a7:0x728485252f5fc129!8m2!3d19.0693135!4d72.8859518!16s%2Fg%2F11sym9v_my!19sChIJpxKksJDI5zsRKcFfLyWFhHI?authuser=0&hl=en&rclk=1,Kurla Stores,NA,,,"z=16,x=46036,y=29230"
JE1Q1J5zJ5zsR9MXj0Uzh_jQ,"64, Savera Building",General store, 083696 67177,19.0644245,72.8818911,Avaliable,NA,https://www.google.com/maps/place/Novelty+Soap+Centre+And+General+Store/data=!4m7!3m6!1s0x3be7c99c27355413:0x34fee14cd1e3c5f4!8m2!3d19.0644245!4d72.8818911!16s%2Fg%2F11q2pdmn7g!19sChIJE1Q1J5zJ5zsR9MXj0Uzh_jQ?authuser=0&hl=en&rclk=1,Novelty Soap Centre And General Store,5.0 stars 2 Reviews,5,2,"z=16,x=46035,y=29231"
JtdtMIzrJ5zsRtn3M2ocV7w0,"Golden Plaza Co-operative Housing Society, B 13 14",Cell phone store, 074000 69339,19.0641434,72.8812415,Avaliable,In-store shopping,"https://www.google.com/maps/place/Top+10+Store+%7C+Mobiles,+TV,+Laptop,+Accessories+in+Kurla+East+Nehru+Nagar/data=!4m7!3m6!1s0x3be7c93a234cdbb5:0xdef1587dacc7db6!8m2!3d19.0641434!4d72.8812415!16s%2Fg%2F11rgn1g5fn!19sChIJtdtMIzrJ5zsRtn3M2ocV7w0?authuser=0&hl=en&rclk=1","Top 10 Store | Mobiles, TV, Laptop, Accessories in Kurla East Nehru Nagar",4.7 stars 266 Reviews,4.7,266,"z=16,x=46035,y=29231"
JGYID4ZXI5zsRe4rQV66ee7I,"Shop No C1,C2 Babavihar Angolimala",Supermarket, 022 2529 7744,19.0627249,72.8831226,Avaliable,In-store shopping,https://www.google.com/maps/place/BANIYA+SUPER+MART/data=!4m7!3m6!1s0x3be7c895e1038219:0xb27b9eae57d08a7b!8m2!3d19.0627249!4d72.8831226!16s%2Fg%2F11cm15tkff!19sChIJGYID4ZXI5zsRe4rQV66ee7I?authuser=0&hl=en&rclk=1,BANIYA SUPER MART,4.0 stars 497 Reviews,4,497,"z=16,x=46035,y=29231"
JXZlx3dmx3DsRkcOVzhBm2jc,Shop No 02,Tea store,091675 62565,19.0626032,72.879007,Avaliable,NA,https://www.google.com/maps/place/Irani+Tea+Shop/data=!4m7!3m6!1s0x3bdcb1d9dd71995d:0x37da6610ce95c391!8m2!3d19.0626032!4d72.879007!16s%2Fg%2F11thhsq2sp!19sChIJXZlx3dmx3DsRkcOVzhBm2jc?authuser=0&hl=en&rclk=1,Irani Tea Shop,4.3 stars 3 Reviews,4.3,3,"z=16,x=46035,y=29231"
Jq6qqur_I5zsR-uAzsiLJrt4,"3V7J+JGX, SG Barve Marg",Pharmacy,NA,19.0641154,72.8813615,Avaliable,Delivery,https://www.google.com/maps/place/Ranjan+Medical+%26+General+Stores/data=!4m7!3m6!1s0x3be7c8bfbaaaaaab:0xdeaec922b233e0fa!8m2!3d19.0641154!4d72.8813615!16s%2Fg%2F1tm__ptj!19sChIJq6qqur_I5zsR-uAzsiLJrt4?authuser=0&hl=en&rclk=1,Ranjan Medical & General Stores,3.2 stars 10 Reviews,3.2,10,"z=16,x=46035,y=29231"
J9w3Vh73I5zsRD7qeO576dp0,"3V6M+8RH, SG Barve Marg",Sweet shop, 093226 22769,19.0608049,72.8846048,Avaliable,In-store shopping,https://www.google.com/maps/place/Radha+Krishna+Sweets+%26+Hot+Farsan+Mart/data=!4m7!3m6!1s0x3be7c8bd87d50df7:0x9d76fa9e3b9eba0f!8m2!3d19.0608049!4d72.8846048!16s%2Fg%2F1pty7rgpl!19sChIJ9w3Vh73I5zsRD7qeO576dp0?authuser=0&hl=en&rclk=1,Radha Krishna Sweets & Hot Farsan Mart,NA,,,"z=16,x=46036,y=29232"
JWQSUwL_I5zsRqn3Iqwwvldw,"Kasaiwada, Kurla, Ashok Samrat Rd",Paan shop,NA,19.0605699,72.8769728,Avaliable,NA,https://www.google.com/maps/place/Ustad+Pan+Shop/data=!4m7!3m6!1s0x3be7c8bfc0940459:0xdc952f0cabc87daa!8m2!3d19.0605699!4d72.8769728!16s%2Fg%2F1ptyjvxsf!19sChIJWQSUwL_I5zsRqn3Iqwwvldw?authuser=0&hl=en&rclk=1,Ustad Pan Shop,5.0 stars 2 Reviews,5,2,"z=16,x=46034,y=29232"
JazdjA5bI5zsRlFTwiyJi6jI,"3V7J+56G, Kedarnath Mandir Marg",Store, 091673 18877,19.0629327,72.880582,Avaliable,In-store shopping,https://www.google.com/maps/place/S.K.+Sports+%26+Garment/data=!4m7!3m6!1s0x3be7c8960363376b:0x32ea62228bf05494!8m2!3d19.0629327!4d72.880582!16s%2Fg%2F1th7lc8_!19sChIJazdjA5bI5zsRlFTwiyJi6jI?authuser=0&hl=en&rclk=1,S.K. Sports & Garment,3.5 stars 6 Reviews,3.5,6,"z=16,x=46035,y=29231"
JyXEOc5bI5zsR_whTED4nw8A,"Magre Chawl,A-L-H,725,Nehru Nagar,S.G.Barve Marg,Near kurla East Mumbai, 400024",Casual Clothing Store, 098333 09917,19.0642497,72.8819785,Avaliable,In-store shopping,https://www.google.com/maps/place/DRESSCO/data=!4m7!3m6!1s0x3be7c896730e71c9:0xc0c3273e105308ff!8m2!3d19.0642497!4d72.8819785!16s%2Fg%2F11bzt3460q!19sChIJyXEOc5bI5zsR_whTED4nw8A?authuser=0&hl=en&rclk=1,DRESSCO,4.7 stars 3 Reviews,4.7,3,"z=16,x=46035,y=29231"
JnwKX1pXI5zsRtinsoidMtZg,"Shop no 15/16, East point market, near Railway Station",Clothing store, 099679 10699,19.064997,72.8812465,Avaliable,In-store shopping,https://www.google.com/maps/place/Deluxe+Collection/data=!4m7!3m6!1s0x3be7c895d697029f:0x98b54c27a2ec29b6!8m2!3d19.064997!4d72.8812465!16s%2Fg%2F1tw_lq73!19sChIJnwKX1pXI5zsRtinsoidMtZg?authuser=0&hl=en&rclk=1,Deluxe Collection,"4.2 stars 1,168 Reviews",4.2,,"z=16,x=46035,y=29231"
Jjd-GEpbI5zsRj0pTk-_pFKg,Shop 5,Grocery store, 099674 08604,19.0636306,72.8818487,Avaliable,In-store shopping,https://www.google.com/maps/place/Girnar+Tea/data=!4m7!3m6!1s0x3be7c8961286df8d:0xa814e9ef93534a8f!8m2!3d19.0636306!4d72.8818487!16s%2Fg%2F11t55zqrh3!19sChIJjd-GEpbI5zsRj0pTk-_pFKg?authuser=0&hl=en&rclk=1,Girnar Tea,4.0 stars 2 Reviews,4,2,"z=16,x=46035,y=29231"
Jn-YM-d3J5zsRHXiyBy6_uRA,"Shop no D4 CHS, SG Barve Marg",Aquarium shop, 075067 75795,19.0636982,72.8811519,Avaliable,In-store shopping,https://www.google.com/maps/place/Ocean+Space+Aquarium+%7C+best+shop+in+kurla+fish+marcket/data=!4m7!3m6!1s0x3be7c9ddf90ce69f:0x10b9bf2e07b2781d!8m2!3d19.0636982!4d72.8811519!16s%2Fg%2F11n2q0yck2!19sChIJn-YM-d3J5zsRHXiyBy6_uRA?authuser=0&hl=en&rclk=1,Ocean Space Aquarium | best shop in kurla fish marcket,5.0 stars 2 Reviews,5,2,"z=16,x=46035,y=29231"
JDy3CP1TJ5zsR-gSFHk0DHxk,"shop no 9 building no, 1 or 2, SG Barve Marg",Bird shop,091678 66961,19.063628,72.880867,Avaliable,In-store shopping,https://www.google.com/maps/place/Iqra+live+stock/data=!4m7!3m6!1s0x3be7c9543fc22d0f:0x191f034d1e8504fa!8m2!3d19.063628!4d72.880867!16s%2Fg%2F11qbbcdq2_!19sChIJDy3CP1TJ5zsR-gSFHk0DHxk?authuser=0&hl=en&rclk=1,Iqra live stock,3.3 stars 6 Reviews,3.3,6,"z=16,x=46035,y=29231"
JzbBmTEnJ5zsRzyBsmQVZR6I,"400024, D15, SG Barve Marg",Clothing store,NA,19.0632,72.8825364,Avaliable,In-store shopping,https://www.google.com/maps/place/Mukesh+cloth+and+ready-made+centre/data=!4m7!3m6!1s0x3be7c9494c66b0cd:0xa2475905996c20cf!8m2!3d19.0632!4d72.8825364!16s%2Fg%2F11ghfpz6k0!19sChIJzbBmTEnJ5zsRzyBsmQVZR6I?authuser=0&hl=en&rclk=1,Mukesh cloth and ready-made centre,4.3 stars 8 Reviews,4.3,8,"z=16,x=46035,y=29231"
JVZEPKPrJ5zsRZ0i02JIeirI,"Shop. No 572, E, SG Barve Marg",Watch store, 091679 27988,19.0637293,72.8818752,Avaliable,NA,https://www.google.com/maps/place/Subhan+Watch+Shop/data=!4m7!3m6!1s0x3be7c9fa280f9155:0xb28a1e92d8b44867!8m2!3d19.0637293!4d72.8818752!16s%2Fg%2F11pzyvhvmd!19sChIJVZEPKPrJ5zsRZ0i02JIeirI?authuser=0&hl=en&rclk=1,Subhan Watch Shop,NA,,,"z=16,x=46035,y=29231"
JczTg043J5zsRUjpXQHdkwB0,"Shop No HC-C-27, SG Barve Marg, opp. Sawali Hotel",Cell phone store, 079771 90794,19.0626157,72.8828396,Avaliable,In-store shopping,https://www.google.com/maps/place/NEXT+MOBILE+STORE/data=!4m7!3m6!1s0x3be7c98dd3e03473:0x1dc0647740573a52!8m2!3d19.0626157!4d72.8828396!16s%2Fg%2F11pz6skf_f!19sChIJczTg043J5zsRUjpXQHdkwB0?authuser=0&hl=en&rclk=1,NEXT MOBILE STORE,4.0 stars 4 Reviews,4,4,"z=16,x=46035,y=29231"
JY9VyJt3J5zsRtNEOyZSRji8,"Shop No H-1, East Point Mall, Kurla W Sta Rd, near Deluxe",Supermarket,NA,19.065079,72.881579,Avaliable,In-store shopping,https://www.google.com/maps/place/N%26N+Imported+chocolate/data=!4m7!3m6!1s0x3be7c9dd2672d563:0x2f8e9194c90ed1b4!8m2!3d19.065079!4d72.881579!16s%2Fg%2F11k597xv1y!19sChIJY9VyJt3J5zsRtNEOyZSRji8?authuser=0&hl=en&rclk=1,N&N Imported chocolate,4.9 stars 8 Reviews,4.9,8,"z=16,x=46035,y=29231"
JhzqCaDnJ5zsRHw1UgsYTCYY,"SHOP NO. 7,BLDG. NO. 30, PRERANA CHS LTD",Pharmacy, 098335 33464,19.0625899,72.8803811,Avaliable,NA,https://www.google.com/maps/place/DAVA+CENTER+PHARMACY+AND+GENERAL+STORE/data=!4m7!3m6!1s0x3be7c93968823a87:0x860913c682540d1f!8m2!3d19.0625899!4d72.8803811!16s%2Fg%2F11y1f0yzl5!19sChIJhzqCaDnJ5zsRHw1UgsYTCYY?authuser=0&hl=en&rclk=1,DAVA CENTER PHARMACY AND GENERAL STORE,5.0 stars 2 Reviews,5,2,"z=16,x=46035,y=29231"
JQWclEpbI5zsRLfVshLNJ_Eg,"shop no.E/2, SG Barve Marg",Cell phone store, 084333 33844,19.063631,72.8818496,Avaliable,In-store shopping,https://www.google.com/maps/place/Hi+Tech+Mobile+Shop/data=!4m7!3m6!1s0x3be7c89612256741:0x48fc49b3846cf52d!8m2!3d19.063631!4d72.8818496!16s%2Fg%2F11b631d86y!19sChIJQWclEpbI5zsRLfVshLNJ_Eg?authuser=0&hl=en&rclk=1,Hi Tech Mobile Shop,3.3 stars 9 Reviews,3.3,9,"z=16,x=46035,y=29231"
JKSo-hb3I5zsRNp9h4uyk-UU,"Shop No, B19, SG Barve Marg",Cake shop,NA,19.0616534,72.8834647,Avaliable,In-store shopping,https://www.google.com/maps/place/Monginis+Cake+Shop/data=!4m7!3m6!1s0x3be7c8bd853e2a29:0x45f9a4ece2619f36!8m2!3d19.0616534!4d72.8834647!16s%2Fg%2F1tjym59j!19sChIJKSo-hb3I5zsRNp9h4uyk-UU?authuser=0&hl=en&rclk=1,Monginis Cake Shop,4.8 stars 139 Reviews,4.8,139,"z=16,x=46036,y=29232"
JOe6FDI7I5zsRfySe50oNM44,"building no. 64, Kurla Kajrolkar CHSL, Nehru nagar, Kurla East.",Tropical fish store, 098201 26983,19.0606672,72.88344,Avaliable,In-store shopping,https://www.google.com/maps/place/Fish-O-Fish+Aquarium/data=!4m7!3m6!1s0x3be7c88e0c85ee39:0x8e330d4ae79e247f!8m2!3d19.0606672!4d72.88344!16s%2Fg%2F1vl9pz9z!19sChIJOe6FDI7I5zsRfySe50oNM44?authuser=0&hl=en&rclk=1,Fish-O-Fish Aquarium,4.2 stars 411 Reviews,4.2,411,"z=16,x=46036,y=29232"
JxWjfKtvJ5zsRvY1R0BoWG58,"Shop Number.B-14, Dion Shelter Golden Plaza CHS",Cell phone store, 097021 23786,19.0628148,72.882629,Avaliable,In-store shopping,https://www.google.com/maps/place/Cell+world+the+mobile+shop/data=!4m7!3m6!1s0x3be7c9db2adf68c5:0x9f1b161ad0518dbd!8m2!3d19.0628148!4d72.882629!16s%2Fg%2F11f5v9qgqx!19sChIJxWjfKtvJ5zsRvY1R0BoWG58?authuser=0&hl=en&rclk=1,Cell world the mobile shop,4.1 stars 10 Reviews,4.1,10,"z=16,x=46035,y=29231"
JvXvrmr3I5zsRc2dbpQsQjoc,"Shop No. B, 1/6, SG Barve Marg, near Building No 73",Fruit and vegetable store, 098201 10363,19.0617696,72.8833469,Avaliable,In-store shopping,https://www.google.com/maps/place/BK+Fruits/data=!4m7!3m6!1s0x3be7c8bd9aeb7bbd:0x878e100ba55b6773!8m2!3d19.0617696!4d72.8833469!16s%2Fg%2F1ptvvnr4h!19sChIJvXvrmr3I5zsRc2dbpQsQjoc?authuser=0&hl=en&rclk=1,BK Fruits,4.7 stars 38 Reviews,4.7,38,"z=16,x=46036,y=29232"
JMb8h45XI5zsRQrotPpbuz8M,"Shop No. Slh, Shop No. 16, 219, Kedarnath Mandir Marg",Watch store, 098191 67922,19.0631955,72.8808853,Avaliable,NA,https://www.google.com/maps/place/Rakesh+Watch+Company/data=!4m7!3m6!1s0x3be7c895e321bf31:0xc3cfee963e2dba42!8m2!3d19.0631955!4d72.8808853!16s%2Fg%2F11kjgbr5w0!19sChIJMb8h45XI5zsRQrotPpbuz8M?authuser=0&hl=en&rclk=1,Rakesh Watch Company,NA,,,"z=16,x=46035,y=29231"
Jx05EN5rJ5zsRipLUr9nF9Pc,"Shop /03/ Seeta Sandana Kurla Near Me Mehtab Gali, Road",Grocery store,084336 15252,19.0711236,72.8794562,Avaliable,NA,https://www.google.com/maps/place/Shop+No+3+%2F+Seeta+Sadan+Cst+Road+Mehtab+Line+Kurla/data=!4m7!3m6!1s0x3be7c99a37444ec7:0xf7f4c5d9afd4928a!8m2!3d19.0711236!4d72.8794562!16s%2Fg%2F11vkb_ffgk!19sChIJx05EN5rJ5zsRipLUr9nF9Pc?authuser=0&hl=en&rclk=1,Shop No 3 / Seeta Sadan Cst Road Mehtab Line Kurla,NA,,,"z=16,x=46035,y=29230"
Jm8Jmd7LJ5zsRVv6A-WNJcGA,"Shop number d-7, Golden Plaza, bldg",Aquarium shop,NA,19.0639648,72.8811151,Avaliable,In-store shopping,https://www.google.com/maps/place/S.M.aquarium/data=!4m7!3m6!1s0x3be7c9b27766c29b:0x60704963f980fe56!8m2!3d19.0639648!4d72.8811151!16s%2Fg%2F11kcbk_dlw!19sChIJm8Jmd7LJ5zsRVv6A-WNJcGA?authuser=0&hl=en&rclk=1,S.M.aquarium,4.9 stars 16 Reviews,4.9,16,"z=16,x=46035,y=29231"
JBShCl4nJ5zsRP48t_bXL2os,"Shop no.1, Bakshi Building",Indian grocery store, 096642 87188,19.0602904,72.8768843,Avaliable,In-store shopping,https://www.google.com/maps/place/Labbaik+store/data=!4m7!3m6!1s0x3be7c98997422805:0x8bdacbb5fd2d8f3f!8m2!3d19.0602904!4d72.8768843!16s%2Fg%2F11c52pvby2!19sChIJBShCl4nJ5zsRP48t_bXL2os?authuser=0&hl=en&rclk=1,Labbaik store,4.4 stars 14 Reviews,4.4,14,"z=16,x=46034,y=29232"
Jp-mhC5bI5zsRFVeSdI5X9k4,"Shop 21, SG Barve Marg, adjacent to Golden Plaza Co-operative Housing Society, near Bharat Motor Training School",Tropical fish store, 090828 10981,19.0637276,72.8811778,Avaliable,In-store shopping,https://www.google.com/maps/place/Om+Aquarium/data=!4m7!3m6!1s0x3be7c8960ba1e9a7:0x4ef6578e74925715!8m2!3d19.0637276!4d72.8811778!16s%2Fg%2F11sqczrvwf!19sChIJp-mhC5bI5zsRFVeSdI5X9k4?authuser=0&hl=en&rclk=1,Om Aquarium,4.9 stars 40 Reviews,4.9,40,"z=16,x=46035,y=29231"
JP-WnQTDJ5zsRfcwNj0O-70o,"Bldg.No.36 Surbhi, S.G. Barve Marg, Kurla East, opposite Golden Plaza Co-operative Housing Society",Pet store,NA,19.0637794,72.88132,Avaliable,In-store shopping,https://www.google.com/maps/place/Hannure+pet+products/data=!4m7!3m6!1s0x3be7c93041a7e53f:0x4aefbe438f0dcc7d!8m2!3d19.0637794!4d72.88132!16s%2Fg%2F11h4v85932!19sChIJP-WnQTDJ5zsRfcwNj0O-70o?authuser=0&hl=en&rclk=1,Hannure pet products,4.6 stars 43 Reviews,4.6,43,"z=16,x=46035,y=29231"
JZcdIdL7I5zsRIsViVDHFMk0,"Shop No.F, 24, SG Barve Marg",Aquarium shop, 098201 90986,19.0638071,72.881332,Avaliable,In-store shopping,https://www.google.com/maps/place/Aqua+Planet/data=!4m7!3m6!1s0x3be7c8be7448c765:0x4d32c5315462c522!8m2!3d19.0638071!4d72.881332!16s%2Fg%2F1xcbn2l6!19sChIJZcdIdL7I5zsRIsViVDHFMk0?authuser=0&hl=en&rclk=1,Aqua Planet,3.9 stars 174 Reviews,3.9,174,"z=16,x=46035,y=29231"
JGRnzn73I5zsRmdwAd0fe40A,"Shop No A/7, 8-9, near SG Barve Marg",Indian grocery store, 095946 06060,19.0614293,72.8837812,Avaliable,In-store shopping,https://www.google.com/maps/place/Asia+Grain+Centre/data=!4m7!3m6!1s0x3be7c8bd9ff31919:0x40e3de477700dc99!8m2!3d19.0614293!4d72.8837812!16s%2Fg%2F1pv07bk69!19sChIJGRnzn73I5zsRmdwAd0fe40A?authuser=0&hl=en&rclk=1,Asia Grain Centre,4.1 stars 433 Reviews,4.1,433,"z=16,x=46036,y=29232"
JwRH8bQ_J5zsR6BFnfoK-dvg,undefined,Cake shopClosed ⋅ Opens 9 am Fri, 099677 00859,19.0600196,72.8801302,Avaliable,In-store shopping,https://www.google.com/maps/place/Temptation+House/data=!4m7!3m6!1s0x3be7c90f6dfc11c1:0xf876be827e6711e8!8m2!3d19.0600196!4d72.8801302!16s%2Fg%2F11nnqjk7_x!19sChIJwRH8bQ_J5zsR6BFnfoK-dvg?authuser=0&hl=en&rclk=1,Temptation House,5.0 stars 90 Reviews,5,90,"z=16,x=46035,y=29232"
JA6LJdZbI5zsRX7ePYXzKh_o,"Golden Plaza Co-operative Housing Society, B 20 F, SG Barve Marg",Aquarium shop, 089282 63229,19.0632621,72.8820136,Avaliable,In-store shopping,https://www.google.com/maps/place/Pooja+Trader/data=!4m7!3m6!1s0x3be7c89675c9a203:0xfa87ca7c618fb75f!8m2!3d19.0632621!4d72.8820136!16s%2Fg%2F11p64zws51!19sChIJA6LJdZbI5zsRX7ePYXzKh_o?authuser=0&hl=en&rclk=1,Pooja Trader,3.6 stars 61 Reviews,3.6,61,"z=16,x=46035,y=29231"
